date,stock_id,link,source,title
2023-02-18 08:47:00,1101,https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vZmluYW5jZS5ldHRvZGF5Lm5ldC9uZXdzLzI0NDMzMDTSAT1odHRwczovL2ZpbmFuY2UuZXR0b2RheS5uZXQvYW1wL2FtcF9uZXdzLnBocDc_bmV3c19pZD0yNDQzMzA0?oc=5,ETtoday財經雲,遭公平會重罰5千萬 台泥喊冤：提行政訴訟 - ETtoday財經雲
2023-02-18 08:47:00,1101,https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vZmluYW5jZS5ldHRvZGF5Lm5ldC9uZXdzLzI0NDMzMDQ_cmVkaXJlY3Q9MdIBPWh0dHBzOi8vZmluYW5jZS5ldHRvZGF5Lm5ldC9hbXAvYW1wX25ld3MucGhwNz9uZXdzX2lkPTI0NDMzMDQ?oc=5,ETtoday財經雲,18家混凝土業者遭重罰逾2億 台泥喊冤：將提行政訴訟 - ETtoday財經雲
2023-02-18 08:47:00,1101,https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3LmV0dG9kYXkubmV0L25ld3MvMjAyMzAyMTgvMjQ0MzMwNC5odG3SAT1odHRwczovL2ZpbmFuY2UuZXR0b2RheS5uZXQvYW1wL2FtcF9uZXdzLnBocDc_bmV3c19pZD0yNDQzMzA0?oc=5,ETtoday新聞雲,18家混凝土業者遭重罰逾2億 台泥喊冤：將提行政訴訟 - ETtoday新聞雲
2023-02-18 09:21:00,1101,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3Lm1vbmV5ZGouY29tL2ttZGovbmV3cy9uZXdzdmlld2VyLmFzcHg_YT05Yzg4ZmIzYy1hZGE3LTRhODUtYTBjMi1lZjg5ZmQ5NjZjNTLSAQA?oc=5,MoneyDJ理財網,涉聯合行為重罰逾2億元，台泥/國產/亞泥擬提行政訴訟- 新聞 - MoneyDJ理財網
2023-02-18 10:19:00,1101,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vbS5jbnllcy5jb20vbmV3cy9pZC81MDkwNDk5P2V4cD1h0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDkwNDk5?oc=5,Anue鉅亨,台泥、國產強調無涉聯合行為 將依法提行政訴訟救濟 - Anue鉅亨
2023-02-18 10:19:00,1101,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vbS5jbnllcy5jb20vbmV3cy9pZC81MDkwNDk5P2V4cD1h0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDkwNDk5?oc=5,鉅亨網,台泥、國產強調無涉聯合行為 將依法提行政訴訟救濟 - 鉅亨網
2023-02-20 00:00:00,1101,https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd2FudHJpY2guY2hpbmF0aW1lcy5jb20vbmV3cy8yMDIzMDIyMDkwMDIzMi00MjAxMDHSAT5odHRwczovL3dhbnRyaWNoLmNoaW5hdGltZXMuY29tL2FtcC9uZXdzLzIwMjMwMjIwOTAwMjMyLTQyMDEwMQ?oc=5,旺得富 WantRich,《外資》買超股：國泰金、群創、台泥 - 旺得富 WantRich
2023-02-21 07:29:07,1101,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTIvNjk4MzI0NNIBK2h0dHBzOi8vdWRuLmNvbS9uZXdzL2FtcC9zdG9yeS83MjUyLzY5ODMyNDQ?oc=5,聯合新聞網,「沒理由不買台泥（1101）」 他曝2優點讚！網看衰獲利性反推環泥 - 聯合新聞網
2023-02-21 07:29:07,1101,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTIvNjk4MzI0NNIBAA?oc=5,聯合新聞網,「沒理由不買台泥（1101）」 他曝2優點讚！網看衰獲利性反推環泥| 聯合新聞網 - 聯合新聞網
2023-02-21 08:00:00,1101,https://news.google.com/rss/articles/CBMipQJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNiVCMyVBNSVFNSVBOCU4MyVFNSVBOCU4MyVFOCU5QiVCQiVFOCVBRSU4QSVFNyU4MiVCQSVFNyVCNiVBMCVFNSVCNyVBOCVFNCVCQSVCQS0lRTUlOEYlQjAlRTYlQjMlQTUlRTYlOTYlQjAlRTclQjglQkQlRTUlQkElQTclRTclQTglOEIlRTglODAlODAlRTglQkMlOUQlRTUlQUUlQTMlRTclQTQlQkElRTQlQkElOTQlRTUlQTQlQTclRTklOUQlQTIlRTUlOTAlOTElRTUlQjglODMlRTUlQjElODAlRTQlQkQlOEUlRTclQTIlQjNldi0wNTM1NDY1MjAuaHRtbNIBrQJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvJUU2JUIzJUE1JUU1JUE4JTgzJUU1JUE4JTgzJUU4JTlCJUJCJUU4JUFFJThBJUU3JTgyJUJBJUU3JUI2JUEwJUU1JUI3JUE4JUU0JUJBJUJBLSVFNSU4RiVCMCVFNiVCMyVBNSVFNiU5NiVCMCVFNyVCOCVCRCVFNSVCQSVBNyVFNyVBOCU4QiVFOCU4MCU4MCVFOCVCQyU5RCVFNSVBRSVBMyVFNyVBNCVCQSVFNCVCQSU5NCVFNSVBNCVBNyVFOSU5RCVBMiVFNSU5MCU5MSVFNSVCOCU4MyVFNSVCMSU4MCVFNCVCRCU4RSVFNyVBMiVCM2V2LTA1MzU0NjUyMC5odG1s?oc=5,Yahoo奇摩股市,泥娃娃蛻變為綠巨人，台泥新總座程耀輝宣示五大面向布局低碳EV - Yahoo奇摩股市
2023-02-21 08:00:00,1101,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTIvNjk4MzI0NNIBAA?oc=5,聯合新聞網,「沒理由不買台泥（1101）」 他曝2優點讚！網看衰獲利性反推環泥 ... - 聯合新聞網
2023-02-21 08:00:00,1101,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTIvNjk4MzI0NNIBK2h0dHBzOi8vdWRuLmNvbS9uZXdzL2FtcC9zdG9yeS83MjUyLzY5ODMyNDQ?oc=5,聯合新聞網,「沒理由不買台泥（1101）」 他曝2優點讚！網看衰獲利性反推環泥 - 聯合新聞網
2023-02-22 05:39:30,1101,https://news.google.com/rss/articles/CBMipQJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNiVCMyVBNSVFNSVBOCU4MyVFNSVBOCU4MyVFOCU5QiVCQiVFOCVBRSU4QSVFNyU4MiVCQSVFNyVCNiVBMCVFNSVCNyVBOCVFNCVCQSVCQS0lRTUlOEYlQjAlRTYlQjMlQTUlRTYlOTYlQjAlRTclQjglQkQlRTUlQkElQTclRTclQTglOEIlRTglODAlODAlRTglQkMlOUQlRTUlQUUlQTMlRTclQTQlQkElRTQlQkElOTQlRTUlQTQlQTclRTklOUQlQTIlRTUlOTAlOTElRTUlQjglODMlRTUlQjElODAlRTQlQkQlOEUlRTclQTIlQjNldi0wNTM1NDY1MjAuaHRtbNIBrQJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvJUU2JUIzJUE1JUU1JUE4JTgzJUU1JUE4JTgzJUU4JTlCJUJCJUU4JUFFJThBJUU3JTgyJUJBJUU3JUI2JUEwJUU1JUI3JUE4JUU0JUJBJUJBLSVFNSU4RiVCMCVFNiVCMyVBNSVFNiU5NiVCMCVFNyVCOCVCRCVFNSVCQSVBNyVFNyVBOCU4QiVFOCU4MCU4MCVFOCVCQyU5RCVFNSVBRSVBMyVFNyVBNCVCQSVFNCVCQSU5NCVFNSVBNCVBNyVFOSU5RCVBMiVFNSU5MCU5MSVFNSVCOCU4MyVFNSVCMSU4MCVFNCVCRCU4RSVFNyVBMiVCM2V2LTA1MzU0NjUyMC5odG1s?oc=5,Yahoo奇摩股市,泥娃娃蛻變為綠巨人，台泥新總座程耀輝宣示五大面向布局低碳EV - Yahoo奇摩股市
2023-02-22 05:40:15,1101,https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNDEvNjk4NzcyMj9mcm9tPXVkbi1jYXRlYnJlYWtuZXdzX2NoMtIBK2h0dHBzOi8vdWRuLmNvbS9uZXdzL2FtcC9zdG9yeS83MjQxLzY5ODc3MjI?oc=5,聯合新聞網,台泥布局低碳電動車 今年新增2500座電動車快充站 - 聯合新聞網
2023-02-22 05:41:00,1101,https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vZmluYW5jZS5ldHRvZGF5Lm5ldC9uZXdzLzI0NDU3MTDSAT1odHRwczovL2ZpbmFuY2UuZXR0b2RheS5uZXQvYW1wL2FtcF9uZXdzLnBocDc_bmV3c19pZD0yNDQ1NzEw?oc=5,ETtoday財經雲,泥娃娃變綠了！台泥秀五大EV發展面向 目標2025年在南歐建一萬座充電樁 - ETtoday財經雲
2023-02-22 05:49:08,1101,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmNoaW5hdGltZXMuY29tL3JlYWx0aW1lbmV3cy8yMDIzMDIyMjAwMjk4NS0yNjA0MTA_Y3RyYWNrPXBjX21haW5fcnRpbWVfcDA20gFBaHR0cHM6Ly93d3cuY2hpbmF0aW1lcy5jb20vYW1wL3JlYWx0aW1lbmV3cy8yMDIzMDIyMjAwMjk4NS0yNjA0MTA?oc=5,中時新聞網 Chinatimes.com,《水泥股》台泥啟動減碳永續行動 今年目標共同減碳585公噸 - 中時新聞網 Chinatimes.com
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vZmluYW5jZS5ldHRvZGF5Lm5ldC9uZXdzLzI0NDU3MTDSAT1odHRwczovL2ZpbmFuY2UuZXR0b2RheS5uZXQvYW1wL2FtcF9uZXdzLnBocDc_bmV3c19pZD0yNDQ1NzEw?oc=5,ETtoday財經雲,泥娃娃變綠了！台泥秀五大EV發展面向 目標2025年在南歐建一萬座充電樁 - ETtoday財經雲
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDk0MzQ40gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDk0MzQ4?oc=5,Anue鉅亨,〈土耳其強震〉台泥總座：全力協助當地重建 「TCC can help」 - Anue鉅亨
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMikgFodHRwczovL3R3Lm5ld3MueWFob28uY29tLyVFOSU4OSU4NSVFNCVCQSVBOCVFOSU4MCU5RiVFNSVBMCVCMS1mYWN0c2V0LSVFNiU5QyU4MCVFNiU5NiVCMCVFOCVBQSVCRiVFNiU5RiVBNS0lRTUlOEYlQjAlRTYlQjMlQTUtMTEwMS0wOTEzMDcwNjkuaHRtbNIBAA?oc=5,Yahoo奇摩新聞,鉅亨速報- Factset 最新調查：台泥(1101-TW)EPS預估下修至1.92元 ... - Yahoo奇摩新聞
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNDEvNjk4NzcyMtIBK2h0dHBzOi8vdWRuLmNvbS9uZXdzL2FtcC9zdG9yeS83MjQxLzY5ODc3MjI?oc=5,聯合新聞網,台泥布局低碳電動車 今年新增2500座電動車快充站 - 聯合新聞網
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDk0MzQw0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDk0MzQw?oc=5,Anue鉅亨,〈台泥EV布局〉串聯Audi、Volvo等30個充電站點 攜8企業團體打造全台減碳網絡 - Anue鉅亨
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNDEvNjk4NzcyMtIBAA?oc=5,聯合新聞網,台泥布局低碳電動車今年新增2500座電動車快充站| 聯合新聞網 - 聯合新聞網
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3Lm1vbmV5ZGouY29tL2ttZGovbmV3cy9uZXdzdmlld2VyLmFzcHg_YT0wYjUyOTUwYi0zNjcyLTQ5MTYtYjlmYi1iOThmMTMwNTI1OGPSAQA?oc=5,MoneyDJ理財網,台泥推五面向推低碳EV，目標2023減碳585噸- 新聞 - MoneyDJ理財網
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDkzOTU30gEA?oc=5,Anue鉅亨,鉅亨速報- Factset 最新調查：台泥(1101-TW)EPS預估下修至1.92元 ... - Anue鉅亨
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDk0MzQw0gEA?oc=5,Anue鉅亨,〈台泥EV布局〉串聯Audi、Volvo等30個充電站點攜8企業團體打造全 ... - Anue鉅亨
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMikgFodHRwczovL3R3Lm5ld3MueWFob28uY29tLyVFOSU4OSU4NSVFNCVCQSVBOCVFOSU4MCU5RiVFNSVBMCVCMS1mYWN0c2V0LSVFNiU5QyU4MCVFNiU5NiVCMCVFOCVBQSVCRiVFNiU5RiVBNS0lRTUlOEYlQjAlRTYlQjMlQTUtMTEwMS0wOTEzMDcwNjkuaHRtbNIBmgFodHRwczovL3R3Lm5ld3MueWFob28uY29tL2FtcGh0bWwvJUU5JTg5JTg1JUU0JUJBJUE4JUU5JTgwJTlGJUU1JUEwJUIxLWZhY3RzZXQtJUU2JTlDJTgwJUU2JTk2JUIwJUU4JUFBJUJGJUU2JTlGJUE1LSVFNSU4RiVCMCVFNiVCMyVBNS0xMTAxLTA5MTMwNzA2OS5odG1s?oc=5,Yahoo奇摩新聞,鉅亨速報 - Factset 最新調查：台泥(1101-TW)EPS預估下修至1.92元，預估目標價為37.25元 - Yahoo奇摩新聞
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjEyLzY5ODc3MjLSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MTIvNjk4NzcyMg?oc=5,經濟日報,台泥布局低碳電動車 今年新增2500座電動車快充站 - 經濟日報
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMimAFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFOSU4OSU4NSVFNCVCQSVBOCVFOSU4MCU5RiVFNSVBMCVCMS1mYWN0c2V0LSVFNiU5QyU4MCVFNiU5NiVCMCVFOCVBQSVCRiVFNiU5RiVBNS0lRTUlOEYlQjAlRTYlQjMlQTUtMTEwMS0wOTEzMDcwNjkuaHRtbNIBAA?oc=5,Yahoo奇摩股市,鉅亨速報- Factset 最新調查：台泥(1101-TW)EPS預估下修至1.92元 ... - Yahoo奇摩股市
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDkzOTU30gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDkzOTU3?oc=5,Anue鉅亨,鉅亨速報 - Factset 最新調查：台泥(1101-TW)EPS預估下修至1.92元，預估目標價為37.25元 - Anue鉅亨
2023-02-22 08:00:00,1101,https://news.google.com/rss/articles/CBMimAFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFOSU4OSU4NSVFNCVCQSVBOCVFOSU4MCU5RiVFNSVBMCVCMS1mYWN0c2V0LSVFNiU5QyU4MCVFNiU5NiVCMCVFOCVBQSVCRiVFNiU5RiVBNS0lRTUlOEYlQjAlRTYlQjMlQTUtMTEwMS0wOTEzMDcwNjkuaHRtbNIBoAFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvJUU5JTg5JTg1JUU0JUJBJUE4JUU5JTgwJTlGJUU1JUEwJUIxLWZhY3RzZXQtJUU2JTlDJTgwJUU2JTk2JUIwJUU4JUFBJUJGJUU2JTlGJUE1LSVFNSU4RiVCMCVFNiVCMyVBNS0xMTAxLTA5MTMwNzA2OS5odG1s?oc=5,Yahoo奇摩股市,鉅亨速報 - Factset 最新調查：台泥(1101-TW)EPS預估下修至1.92元，預估目標價為37.25元 - Yahoo奇摩股市
2023-02-22 09:13:07,1101,https://news.google.com/rss/articles/CBMikgFodHRwczovL3R3Lm5ld3MueWFob28uY29tLyVFOSU4OSU4NSVFNCVCQSVBOCVFOSU4MCU5RiVFNSVBMCVCMS1mYWN0c2V0LSVFNiU5QyU4MCVFNiU5NiVCMCVFOCVBQSVCRiVFNiU5RiVBNS0lRTUlOEYlQjAlRTYlQjMlQTUtMTEwMS0wOTEzMDcwNjkuaHRtbNIBmgFodHRwczovL3R3Lm5ld3MueWFob28uY29tL2FtcGh0bWwvJUU5JTg5JTg1JUU0JUJBJUE4JUU5JTgwJTlGJUU1JUEwJUIxLWZhY3RzZXQtJUU2JTlDJTgwJUU2JTk2JUIwJUU4JUFBJUJGJUU2JTlGJUE1LSVFNSU4RiVCMCVFNiVCMyVBNS0xMTAxLTA5MTMwNzA2OS5odG1s?oc=5,Yahoo奇摩新聞,鉅亨速報 - Factset 最新調查：台泥(1101-TW)EPS預估下修至1.92元，預估目標價為37.25元 - Yahoo奇摩新聞
2023-02-22 09:13:07,1101,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDkzOTU30gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDkzOTU3?oc=5,Anue鉅亨,鉅亨速報 - Factset 最新調查：台泥(1101-TW)EPS預估下修至1.92元，預估目標價為37.25元 - Anue鉅亨
2023-02-22 10:15:42,1101,https://news.google.com/rss/articles/CBMigwJodHRwczovL3R3Lm5ld3MueWFob28uY29tLyVFNSU4RiVCMCVFNiVCMyVBNSVFNiU4QiU5QSVFNSVCOSVCNCVFNiVCOCU5QiVFNyVBMiVCMzU4NSVFNSU4NSVBQyVFNSU5OSVCOCVFNiU5NiVCMCVFOCVBOCVBRDI1MDAlRTUlQkElQTdldiVFNSVCRiVBQiVFNSU4NSU4NSVFNyVBQiU5OS0lRTclQjglQkQlRTUlQkElQTctJUU2JUIzJUE1JUU1JUE4JTgzJUU1JUE4JTgzJUU4JUJEJTg5JUU3JUI2JUEwJUU1JUI3JUE4JUU0JUJBJUJBLTEwMTU0MjU5NC5odG1s0gGLAmh0dHBzOi8vdHcubmV3cy55YWhvby5jb20vYW1waHRtbC8lRTUlOEYlQjAlRTYlQjMlQTUlRTYlOEIlOUElRTUlQjklQjQlRTYlQjglOUIlRTclQTIlQjM1ODUlRTUlODUlQUMlRTUlOTklQjglRTYlOTYlQjAlRTglQTglQUQyNTAwJUU1JUJBJUE3ZXYlRTUlQkYlQUIlRTUlODUlODUlRTclQUIlOTktJUU3JUI4JUJEJUU1JUJBJUE3LSVFNiVCMyVBNSVFNSVBOCU4MyVFNSVBOCU4MyVFOCVCRCU4OSVFNyVCNiVBMCVFNSVCNyVBOCVFNCVCQSVCQS0xMDE1NDI1OTQuaHRtbA?oc=5,Yahoo奇摩新聞,台泥拚年減碳585公噸新設2500座EV快充站 總座：泥娃娃轉綠巨人 - Yahoo奇摩新聞
2023-02-22 12:57:13,1101,https://news.google.com/rss/articles/CBMihgJodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNSU4RiVCMCVFNiVCMyVBNWV2JUU1JUI4JTgzJUU1JUIxJTgwLSVFNyVCOCVCRCVFNSVCQSVBNyVFNiU4RiVBRCVFNiVBQiVBQiVFNCVCQSU5NCVFNSVBNCVBNyVFOSU5RCVBMiVFNSU5MCU5MSVFNyU5OSVCQyVFNSVCMSU5NS0yMDI1JUU1JUI5JUI0JUU1JThEJTk3JUU2JUFEJTkwJUU1JUJCJUJBJUU4JTkwJUFDJUU1JTgwJThCJUU1JTg1JTg1JUU5JTlCJUJCJUU2JUE4JTgxLTEyNTcxMzQxMy5odG1s0gGOAmh0dHBzOi8vdHcuc3RvY2sueWFob28uY29tL2FtcGh0bWwvbmV3cy8lRTUlOEYlQjAlRTYlQjMlQTVldiVFNSVCOCU4MyVFNSVCMSU4MC0lRTclQjglQkQlRTUlQkElQTclRTYlOEYlQUQlRTYlQUIlQUIlRTQlQkElOTQlRTUlQTQlQTclRTklOUQlQTIlRTUlOTAlOTElRTclOTklQkMlRTUlQjElOTUtMjAyNSVFNSVCOSVCNCVFNSU4RCU5NyVFNiVBRCU5MCVFNSVCQiVCQSVFOCU5MCVBQyVFNSU4MCU4QiVFNSU4NSU4NSVFOSU5QiVCQiVFNiVBOCU4MS0xMjU3MTM0MTMuaHRtbA?oc=5,Yahoo奇摩股市,〈台泥EV布局〉總座揭櫫五大面向發展 2025年南歐建萬個充電樁 - Yahoo奇摩股市
2023-02-22 12:57:13,1101,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDk0MzAz0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDk0MzAz?oc=5,Anue鉅亨,〈台泥EV布局〉總座揭櫫五大面向發展 2025年南歐建萬個充電樁 - Anue鉅亨
2023-02-22 12:57:52,1101,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDk0MzQw0gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDk0MzQw?oc=5,Anue鉅亨,〈台泥EV布局〉串聯Audi、Volvo等30個充電站點 攜8企業團體打造全台減碳網絡 - Anue鉅亨
2023-02-22 12:58:25,1101,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDk0MzQ40gEqaHR0cHM6Ly9hbXAtbmV3cy5jbnllcy5jb20vbmV3cy9pZC81MDk0MzQ4?oc=5,Anue鉅亨,〈土耳其強震〉台泥總座：全力協助當地重建 「TCC can help」 - Anue鉅亨
2023-02-22 18:05:14,1101,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjEyLzY5ODkyMTPSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MTIvNjk4OTIxMw?oc=5,經濟日報,台泥拚綠化 打造減碳網路 - 經濟日報
2023-02-22 18:05:14,1101,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNDEvNjk4OTIxM9IBK2h0dHBzOi8vdWRuLmNvbS9uZXdzL2FtcC9zdG9yeS83MjQxLzY5ODkyMTM?oc=5,聯合新聞網,台泥拚綠化 打造減碳網路 - 聯合新聞網
2023-02-22 18:05:14,1101,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjEyLzY5ODkyMTPSAQA?oc=5,經濟日報,台泥拚綠化打造減碳網路| 產業熱點| 產業| 經濟日報 - 經濟日報
2023-02-22 18:07:34,1101,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjEyLzY5ODkyMTPSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MTIvNjk4OTIxMw?oc=5,經濟日報,台泥拚綠化 打造減碳網路 - 經濟日報
2023-02-23 02:47:59,1101,https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vY3RlZS5jb20udHcvbmV3cy9zdG9ja3MvODEzOTEzLmh0bWzSAQA?oc=5,工商時報,歐盟碳權價創高 台泥衝減碳 股價偷飆3成 - 工商時報
2023-02-23 08:00:00,1101,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnN0b2NrZmVlbC5jb20udHcvJUU1JThGJUIwJUU2JUIzJUE1LSVFNSU4NCVCMiVFOCU4MyVCRC0lRTYlQjAlQjQlRTYlQjMlQTUv0gEA?oc=5,StockFeel 股感,台泥｜台泥營運概況？未來展望？台泥佈局儲能市場！ - StockFeel 股感
2023-02-23 08:00:00,1101,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTEvNjk5MTA1NdIBK2h0dHBzOi8vdWRuLmNvbS9uZXdzL2FtcC9zdG9yeS83MjUxLzY5OTEwNTU?oc=5,聯合新聞網,外資買超136.15億 買超台泥逾2.2萬張最高、已連五買 - 聯合新聞網
2023-02-23 08:00:00,1101,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vbW9uZXkudWRuLmNvbS9tb25leS9zdG9yeS81NjA3LzY5OTEwNTXSATJodHRwczovL21vbmV5LnVkbi5jb20vbW9uZXkvYW1wL3N0b3J5LzU2MDcvNjk5MTA1NQ?oc=5,經濟日報,外資買超136.15億 買超台泥逾2.2萬張最高、已連五買 - 經濟日報
2023-02-23 08:00:00,1101,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdWRuLmNvbS9uZXdzL3N0b3J5LzcyNTEvNjk5MTA1NdIBAA?oc=5,聯合新聞網,外資買超136.15億買超台泥逾2.2萬張最高、已連五買| 聯合新聞網 - 聯合新聞網
2023-02-23 08:00:00,1101,https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vY3RlZS5jb20udHcvbmV3cy9zdG9ja3MvODEzOTEzLmh0bWzSAQA?oc=5,工商時報,歐盟碳權價創高 台泥衝減碳 股價偷飆3成 - 工商時報
2023-02-23 08:00:00,1101,https://news.google.com/rss/articles/CBMiogFodHRwczovL3R3LnN0b2NrLnlhaG9vLmNvbS9uZXdzLyVFNSVBNCU5NiVFOCVCMyU4NyVFOCVCMiVCNyVFOCVCNiU4NTEzNi0xNSVFNSU4NCU4NCVFNSU4NSU4My0lRTglQjIlQjclRTglQjYlODUlRTUlOEYlQjAlRTYlQjMlQTUlRTUlQjElODUlRTUlODYlQTAtMTI1MDUzMTE2Lmh0bWzSAaoBaHR0cHM6Ly90dy5zdG9jay55YWhvby5jb20vYW1waHRtbC9uZXdzLyVFNSVBNCU5NiVFOCVCMyU4NyVFOCVCMiVCNyVFOCVCNiU4NTEzNi0xNSVFNSU4NCU4NCVFNSU4NSU4My0lRTglQjIlQjclRTglQjYlODUlRTUlOEYlQjAlRTYlQjMlQTUlRTUlQjElODUlRTUlODYlQTAtMTI1MDUzMTE2Lmh0bWw?oc=5,Yahoo奇摩股市,外資買超136.15億元 買超台泥居冠 - Yahoo奇摩股市
2023-02-23 08:00:00,1101,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3Lm1vbmV5ZGouY29tL2ttZGovbmV3cy9uZXdzdmlld2VyLmFzcHg_YT0wMDRmN2YwNC0yYTc0LTQ4ZGEtYjZmOC1mMWRjOThiMWE5ZmPSAQA?oc=5,MoneyDJ理財網,台泥布局低碳 推EV五大發展面向- 新聞 - MoneyDJ理財網
